Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,BioSampleModel,tissue,dev_stage,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Cultivar,BIOMATERIAL_PROVIDER,isolate,lat_lon,Collection_Date,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,sample_name,Submitter_Id,external_id,INSDC_last_update,ENA_first_public,common_name,INSDC_first_public,INSDC_center_alias,ENA_last_update,Ecotype,collected_by,AGE,replicate,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,SEQUENCING_CENTER (run),strain,HOST,isolation_source,sample_type,scientific_name,Depth,elev,management,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),altitude,environment_(biome),environment_(feature),environment_(material),investigation_type,miscellaneous_environmental_package,project_name,Sequencing_method,biotic_relationship,ENA-LAST-UPDATE,estimated_size,num_replicons,variety,ENA-FIRST-PUBLIC,subspecies,genotype,ref_biomaterial,env_biome,Specimen_voucher,env_feature,env_material,ploidy,propagation,sub_species,collectorNo,culture-collection,host_tissue_sampled,library_preparation_date (exp),plant_developmental_stage,plant_growth_medium,plant_structure,chem_administration,culture_collection,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),identified_by,lab_host,passage_history,serotype,Serovar,sex,type-material,collection_method,growth_med,host_description,Host_disease,Other_strain_designation,pathotype,plant_body_site,provider,samp_collect_device,samp_mat_process,source_material_id,specific_host,specimen_category,subgroup,subtype,Temp,trophic_level,uFORGE_Sample_ID,alias,bio_material,geographic_location_(altitude),geographical_origin,height_or_length,isolation_and_growth_condition,lat_lEn,mating_type,organism_common_name,population,samp_size,treatment
SRR8194276,WGS,PRJNA505204,SAMN10411942,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013670,Illumina HiSeq 2500,46,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh46,SRP168928,300,8066984400,2634670232,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2018-11-15T16:52:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,DR168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194277,WGS,PRJNA505204,SAMN10411943,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013669,Illumina HiSeq 2500,47,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh47,SRP168928,300,8648793900,2829653856,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2018-11-15T16:56:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194278,WGS,PRJNA505204,SAMN10411944,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013668,Illumina HiSeq 2500,48,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh48,SRP168928,300,9948167700,3262603396,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2018-11-15T16:58:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,Villa Sarchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194279,WGS,PRJNA505204,SAMN10411937,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013667,Illumina HiSeq 2500,41,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh41,SRP168928,300,8231551200,2668138371,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2018-11-15T16:57:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194280,WGS,PRJNA505204,SAMN10411938,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013666,Illumina HiSeq 2500,42,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh42,SRP168928,300,6858353100,2248598287,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2018-11-15T16:54:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,CCC24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194281,WGS,PRJNA505204,SAMN10411939,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013665,Illumina HiSeq 2500,43,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh43,SRP168928,300,5996975100,1879055329,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2018-11-15T16:48:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,CCC25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194282,WGS,PRJNA505204,SAMN10411940,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013664,Illumina HiSeq 2500,44,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh44,SRP168928,300,10051114200,3276028121,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2018-11-15T17:02:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194283,WGS,PRJNA505204,SAMN10411945,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013663,Illumina HiSeq 2500,49,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh49,SRP168928,300,9888991500,3245470844,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2018-11-15T17:00:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,Deren 105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194284,WGS,PRJNA505204,SAMN10411946,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013662,Illumina HiSeq 2500,50,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh50,SRP168928,300,9195062700,3029614584,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T16:55:00Z,1,Plant,leaf,Fruit stage,Ethiopia,Africa,Ethiopia,,,Ica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194285,WGS,PRJNA505204,SAMN10411968,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013661,Illumina HiSeq 2500,72,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh72,SRP168928,300,8565385500,3085528769,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2018-11-15T17:13:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,Brasil Ica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194286,WGS,PRJNA505204,SAMN10411967,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013660,Illumina HiSeq 2500,71,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh71,SRP168928,300,7923355500,2580847332,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2018-11-15T16:59:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194287,WGS,PRJNA505204,SAMN10411970,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013659,Illumina HiSeq 2500,74,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh74,SRP168928,300,9571741800,3154638943,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:11:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,SL34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194288,WGS,PRJNA505204,SAMN10411969,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013658,Illumina HiSeq 2500,73,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh73,SRP168928,300,8944790400,2970762776,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2018-11-15T17:00:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194289,WGS,PRJNA505204,SAMN10411972,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013657,Illumina HiSeq 2500,76,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh76,SRP168928,300,6101092800,1996353563,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2018-11-15T16:53:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194290,WGS,PRJNA505204,SAMN10411971,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013656,Illumina HiSeq 2500,75,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh75,SRP168928,300,9312752700,3044017569,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T16:59:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,SL28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194291,WGS,PRJNA505204,SAMN10411974,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013655,Illumina HiSeq 2500,78,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh78,SRP168928,300,9571176000,3118684380,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:04:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,MOXICO-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194292,WGS,PRJNA505204,SAMN10411973,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013654,Illumina HiSeq 2500,77,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh77,SRP168928,300,11072013900,3710325066,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2018-11-15T17:12:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,Costarica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194293,WGS,PRJNA505204,SAMN10411976,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013653,Illumina HiSeq 2500,80,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh80,SRP168928,300,10073561700,3304085254,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2018-11-15T17:11:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,D157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194294,WGS,PRJNA505204,SAMN10411975,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013652,Illumina HiSeq 2500,79,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh79,SRP168928,300,9287445300,3020822435,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2018-11-15T17:14:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,MOXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194295,WGS,PRJNA505204,SAMN10411959,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013651,Illumina HiSeq 2500,63,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh63,SRP168928,300,8374001100,2754745700,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2018-11-15T17:17:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,32-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194296,WGS,PRJNA505204,SAMN10411960,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013650,Illumina HiSeq 2500,64,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh64,SRP168928,300,8234179500,2684838758,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:14:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,32-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194297,WGS,PRJNA505204,SAMN10411957,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013649,Illumina HiSeq 2500,61,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh61,SRP168928,300,8091428100,2646418604,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2018-11-15T17:11:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,24-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194298,WGS,PRJNA505204,SAMN10411958,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013648,Illumina HiSeq 2500,62,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh62,SRP168928,300,8455869600,2784865582,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2018-11-15T17:22:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,24-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194299,WGS,PRJNA505204,SAMN10411963,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013647,Illumina HiSeq 2500,67,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh67,SRP168928,300,9915244800,3218178990,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2018-11-15T17:32:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194300,WGS,PRJNA505204,SAMN10411964,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013646,Illumina HiSeq 2500,68,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh68,SRP168928,300,9517686900,3106552997,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2018-11-15T17:23:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194301,WGS,PRJNA505204,SAMN10411961,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013645,Illumina HiSeq 2500,65,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh65,SRP168928,300,8496661800,2766129558,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2018-11-15T17:18:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194302,WGS,PRJNA505204,SAMN10411962,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013644,Illumina HiSeq 2500,66,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh66,SRP168928,300,7049995500,2313463857,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2018-11-15T17:19:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194303,WGS,PRJNA505204,SAMN10411965,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013643,Illumina HiSeq 2500,69,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh69,SRP168928,300,9843498900,3290034781,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2018-11-15T17:29:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194304,WGS,PRJNA505204,SAMN10411966,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013642,Illumina HiSeq 2500,70,PAIRED,PCR,GENOMIC,Coffea arabica,ILLUMINA,2019-12-01T00:00:00Z,gh70,SRP168928,300,7080266400,2369196792,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2018-11-15T17:21:00Z,1,Plant,leaf,seedling stage,Ethiopia,Africa,Ethiopia,,,Deren 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194305,WGS,PRJNA505204,SAMN10411902,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013641,Illumina HiSeq 2500,6,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh6,SRP168928,300,9487528500,3109702306,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:40:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,29-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194306,WGS,PRJNA505204,SAMN10411901,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013640,Illumina HiSeq 2500,5,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh5,SRP168928,300,8750676900,2886590229,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:24:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,24-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194307,WGS,PRJNA505204,SAMN10411904,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013639,Illumina HiSeq 2500,8,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh8,SRP168928,300,9696438900,3150141088,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2018-11-15T17:28:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,33-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194308,WGS,PRJNA505204,SAMN10411903,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013638,Illumina HiSeq 2500,7,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh7,SRP168928,300,9947935200,3245700047,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:34:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,31-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194309,WGS,PRJNA505204,SAMN10411898,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013637,Illumina HiSeq 2500,2,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh2,SRP168928,300,10553511600,3445857987,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2018-11-15T17:33:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,22-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8194310,WGS,PRJNA505204,SAMN10411897,CHINESE ACADEMY OF  TROPICAL AGRICULTURAL SCIENCES,public,SRX5013636,Illumina HiSeq 2500,1,PAIRED,PCR,GENOMIC,Coffea canephora,ILLUMINA,2019-12-01T00:00:00Z,gh1,SRP168928,300,9393128700,3086653171,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2018-11-15T17:38:00Z,1,Plant,leaf,Fruit stage,Democratic Republic of the Congo,Africa,Democratic Republic of the Congo,,,24-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
